GeneSymbol,log2FoldChange,padj,DE
Dtx4,0.17545562466999473,0.570133687097926,NO
Dtymk,0.044508409735168376,0.8795328164523052,NO
Dubr,0.2459303300373868,0.12503572633847693,NO
Duox1,0.032597836270001866,0.8612792872026341,NO
Duoxa1,0.0714322719439093,0.7050773206351201,NO
Dus1l,0.0026060401245471265,0.9848477752526842,NO
Dus2,-0.13834019785306986,0.3859877046774107,NO
Dus3l,-0.08507512879565199,0.5928714776388193,NO
Dus4l,-0.05683978119900752,0.7570491000096877,NO
Dusp1,0.47202050694315195,0.035740702486917304,UP
Dusp10,0.1321304743155386,0.48221450528591386,NO
Dusp11,-0.10153611044227713,0.20322874771642,NO
Dusp12,-0.06571574417066314,0.7374301094225616,NO
Dusp13,0.0554243189062705,0.9548021243895107,NO
Dusp14,0.08049021375998826,0.8058233693895672,NO
Dusp16,-0.1690235929605006,0.14933153027690071,NO
Dusp18,-0.025565805816406224,0.9271678584310532,NO
Dusp19,0.04756597236494077,0.8631893516195451,NO
Dusp22,-0.2268009647483141,0.05759231056203302,NO
Dusp23,0.1917697246964847,0.5835551371645509,NO
Dusp28,-0.283819271657189,0.34030853629650687,NO
Dusp3,0.16260617928804094,0.07216379004353468,NO
Dusp4,0.2523650332016118,0.39365497084714257,NO
Dusp5,0.6758198663796456,2.9889055281932906e-4,UP
Dusp6,0.7024220818482209,2.9484469707592866e-5,UP
Dusp7,0.14018477505570615,0.017146453541766023,UP
Dusp8,0.1818696132847124,0.010795396440053763,UP
Dusp9,0.3394316845913752,6.70910667386715e-4,UP
Dut,0.3680174589541672,0.38060198633209336,NO
Dvl1,-0.1699918912444103,0.11677536902894448,NO
Dvl2,0.06656054893309882,0.6179460996229146,NO
Dvl3,0.08407369881397203,0.3010429632256088,NO
Dxo,-0.12100819100547658,0.4973629834449215,NO
Dym,-0.04793540475666681,0.7116722971760503,NO
Dynap,0.5340096147972607,1.5729645837194378e-6,UP
Dync1h1,0.05054421438551922,0.5648181428242481,NO
Dync1i2,0.07384000763405191,0.4020964522568015,NO
Dync1li1,0.05875578538064197,0.4949277677960889,NO
Dync1li2,-0.0033905146278644573,0.9725599316098419,NO
Dync2h1,-0.06647561769678349,0.7564012003935018,NO
Dync2i1,0.016135461179540678,0.9477765947637989,NO
Dync2i2,-0.012919321875389335,0.9593804226771742,NO
Dync2li1,-0.03597136075665361,0.8767675054281402,NO
Dynll1,0.1370927650003622,0.07262843861607046,NO
Dynll2,0.22209646492772292,0.07348171552438644,NO
Dynlrb1,0.05432222744235612,0.5789463920396661,NO
Dynlt1a,0.07367253796464875,0.8415528907735599,NO
Dynlt1b,-0.24773116173684298,0.27791757681216145,NO
Dynlt1c,-0.16847447325309522,0.6661123505514607,NO
Dynlt1f,-0.08999866567394833,0.8104083202803976,NO
Dynlt2b,-0.07937619342165374,0.7471439405841558,NO
Dynlt3,-0.05437344256206292,0.5774002278740962,NO
Dyrk1a,0.07963176532271733,0.356826807631841,NO
Dyrk1b,0.058419243890080186,0.7613828149115832,NO
Dyrk2,0.14606481965538115,0.12387550476596983,NO
Dyrk3,0.1238628540959859,0.6333143355684233,NO
Dysf,0.25843812185203413,0.24495676640950656,NO
Dzip1,0.03886341576437481,0.8463309973161982,NO
Dzip1l,-0.1139384522360561,0.19238690672356493,NO
Dzip3,-0.1798884112719492,0.31100301895112403,NO
E030022I16Rik,0.008233179853341245,0.9913846172524434,NO
E030030I06Rik,0.542163419395012,0.3175567871253604,NO
E030037K01Rik,0.5995430468001532,0.5029327659998697,NO
E030042O20Rik,-0.17891840367126077,0.699898029613737,NO
E130208F15Rik,-0.26233196395962644,0.604386681582884,NO
E130218I03Rik,0.5045825967575267,0.31226497674555215,NO
E130304I02Rik,0.687562597189631,0.29687481639850083,NO
E130307A14Rik,0.06791055518733645,0.860775017543166,NO
E130308A19Rik,0.05269397968071589,0.7674882429515862,NO
E130311K13Rik,-0.23976559310855566,0.3579586125835983,NO
E130317F20Rik,0.21038648140788876,0.6170030277845073,NO
E230001N04Rik,0.034680697022156246,0.9721623134135383,NO
E230013L22Rik,0.27672874835622713,0.6585034808500685,NO
E230016K23Rik,0.4581743506366615,0.29294413534188407,NO
E230016M11Rik,0.22033748161874356,0.4230784553446269,NO
E230020D15Rik,-0.607018267169261,0.36385753800130416,NO
E230029C05Rik,-0.04787141024694273,0.9424392253434788,NO
E230032D23Rik,0.013674764904078148,0.9875635663499454,NO
E2f1,0.15053447534099204,0.6103064819889482,NO
E2f2,-0.39593749301937503,0.20094904851914677,NO
E2f3,-0.03996479481035612,0.7668998610126743,NO
E2f4,0.05551736593434682,0.5389811412682893,NO
E2f5,-0.5003960409982907,0.005133868008420042,DOWN
E2f6,0.04863094165270661,0.7246744778242091,NO
E2f7,0.4183377620763206,0.11694224176988757,NO
E2f8,0.16795449282820807,0.4691464814251225,NO
E330011M16Rik,0.6334000608132806,0.39365497084714257,NO
E330020D12Rik,0.5060364195071496,0.35705526777244506,NO
E330034L11Rik,-0.32506620113667656,0.5789463920396661,NO
E430018J23Rik,-0.1858892772350191,0.4589995789794479,NO
E430024I08Rik,-0.23539236360594726,0.08584825762825349,NO
E430024P14Rik,-0.28245257143064534,0.7185523103191124,NO
E4f1,-0.16518833451633103,0.2768651548156342,NO
E530011L22Rik,0.100430319379179,0.8958889600147606,NO
Eaf1,0.07966306042539738,0.4643022627607394,NO
Eaf2,-0.594954991619563,0.3119200332565814,NO
Eapp,-0.05361667084480192,0.6393316503389523,NO
Ears2,-0.1626770876860341,0.31783500288965527,NO
Ebag9,-0.10009854342338008,0.518939183619115,NO
Ebna1bp2,-0.03293511862148343,0.7195721130159933,NO
Ebp,-0.19103433082562638,0.006927627600744034,DOWN
Ebpl,-0.08539555558449997,0.5585464453838119,NO
Ecd,0.021841154330238796,0.861219706304926,NO
Ece1,0.05738225059652444,0.4691464814251225,NO
Ech1,-0.07700741883159447,0.36938517652214575,NO
Echdc1,-0.08917118714745027,0.4191774618545586,NO
Echdc2,-0.1696327578280893,0.26764213913633467,NO
Echdc3,-0.05215559385865843,0.9011899151758032,NO
Echs1,-0.12364967139400948,0.09258997883724632,NO
Eci1,0.26406057447339615,0.2948395294046075,NO
Eci2,-0.05925234595601266,0.5312806100302675,NO
Ecm1,-0.2649648789400408,0.38635106302410377,NO
Ecm2,-0.2563974347189005,0.759056167186526,NO
Ecpas,-0.059209217350576895,0.5092508939424937,NO
Ecsit,-0.012032835630518811,0.9523249447209511,NO
Ect2,0.414286230256118,0.31389022478420336,NO
Eda,-0.31971186649632116,0.23810053988386712,NO
Eda2r,-0.14940795961107478,0.27446450782959564,NO
Edaradd,-0.2825295124736125,0.18471977851099358,NO
Edc3,-0.023648944111481218,0.8392397845517482,NO
Edc4,0.002955846063634554,0.9825671306931859,NO
Edem1,0.0025643650565537785,0.981903370481465,NO
Edem2,0.04850350639297703,0.6472057117245806,NO
Edem3,-0.044014649196131246,0.7206008602744681,NO
Edf1,0.11074739826847645,0.2700562987442649,NO
Edn1,1.0019331892346612,1.0318003411942379e-17,UP
Edn2,0.4471127960817925,0.07186715087859122,NO
Ednrb,-0.24352962848743065,0.527500406044234,NO
Edrf1,-0.05573666268749304,0.7072257297643986,NO
Eea1,-0.0030731154327073972,0.9875359906584212,NO
Eed,-0.050429977516842,0.6545727923628321,NO
Eef1a1,-0.044923061431735425,0.5238903010501361,NO
Eef1a1-ps1,0.2896015302405108,0.28736050307659006,NO
Eef1akmt1,0.03313524640160969,0.8780551372569996,NO
Eef1akmt2,-0.0748110222139421,0.7243824808872636,NO
Eef1akmt3,0.2534723317407912,0.7350706340048208,NO
Eef1akmt4,-0.22097566799826152,0.3678266048093975,NO
Eef1aknmt,-0.04906639782844712,0.7656469565266939,NO
Eef1b2,-0.03944729631230378,0.6526279019154203,NO
Eef1d,-0.036327967379610436,0.699898029613737,NO
Eef1e1,-0.01060437416512711,0.9477765947637989,NO
Eef1g,-0.027037904762770393,0.7205627482854595,NO
Eef2,-4.039160351673086e-5,0.9996809555142995,NO
Eef2k,-0.08120204689469522,0.20632934712728504,NO
Eef2kmt,-0.12267972909756351,0.30330241114787665,NO
Eef2-ps2,0.481513610051415,0.21914810932112214,NO
Eefsec,0.04889686978268474,0.8037209203065245,NO
Eepd1,-0.31038646144016174,0.5996163583717935,NO
Efcab1,-0.22460607281195347,0.2734542495126392,NO
Efcab11,-0.03271928812367518,0.9711069808510355,NO
Efcab14,0.008409153496221507,0.9567659341730345,NO
Efcab15,0.6682499862179957,0.1322202406467986,NO
Efcab2,0.2770891405467286,0.5219299688292433,NO
Efcab5,-0.26099363174934187,0.671492349900561,NO
Efcab7,0.14735087400950977,0.5888576583321142,NO
Efemp1,0.24734258624377928,0.3746169199950604,NO
Efemp2,0.2677159140188314,0.1736899110103731,NO
Efhc1,-0.2650546802079119,0.63288488632128,NO
Efhd1,1.7459463857389292,8.55793219054034e-5,UP
Efhd2,0.12824557389317096,0.18476817429821699,NO
Efl1,-0.019307552083200074,0.8782257319019177,NO
Efna1,-0.13743179652732831,0.07761370543335153,NO
Efna2,0.22167069479738527,0.3473483173455352,NO
Efna3,-0.2614030151206188,0.14574758940230464,NO
Efna4,-0.18810071984070234,0.2568228518914549,NO
Efna5,-0.23021621172283377,0.07176443376575126,NO
Efnb1,0.10290642004441385,0.28720120808374294,NO
Efnb2,-0.08610412126963063,0.5913632625597539,NO
Efr3a,0.06972487498504518,0.4935568476143149,NO
Efr3b,-0.497437185499004,0.45972762435407416,NO
Efs,-0.4772965074581987,0.008868401219806641,DOWN
Eftud2,0.1034076144860448,0.2600150273733123,NO
Egfl7,0.16882402179426306,0.6622482314945487,NO
Egfr,0.03724581079372673,0.7878122346338228,NO
Egfros,0.2088021663786392,0.48713539424724844,NO
Egln1,0.014973057435180391,0.9120608764091265,NO
Egln2,-0.024921891298442952,0.8959164218585564,NO
Egln3,-0.35957585521570157,0.08615202394349811,NO
Egr1,0.9957660960784602,0.0024214518753799268,UP
Egr2,0.14696852120525533,0.8116505761166597,NO
Egr3,-0.2670175521972881,0.42403938436011523,NO
Ehbp1,0.23881893485421338,0.037570753295711745,UP
Ehbp1l1,0.39505157496644056,6.3185093820948856e-6,UP
Ehd1,0.34133194477749984,5.492591699135149e-7,UP
Ehd2,0.11739313358979371,0.0205027874138165,UP
Ehd3,-0.11327536812002777,0.78497658547167,NO
Ehd4,0.01556713687048546,0.9266286770570864,NO
Ehf,-0.06614399639534431,0.6964593814413537,NO
Ehhadh,-0.07561661299776798,0.8423038241915456,NO
Ehmt1,0.10707574215327756,0.04319034460610541,UP
Ehmt2,-0.04015907112994606,0.6622482314945487,NO
Ei24,-0.062260510703639076,0.4031399262465689,NO
Eid1,-0.13110866710081429,0.15642384403792076,NO
Eid2,0.1546276371550014,0.5513733455157499,NO
Eid2b,-0.2327072869714265,0.24661991458888033,NO
Eid3,0.49049926071123406,0.4592902142287531,NO
Eif1,0.101485272679215,0.1702994378057564,NO
Eif1a,-0.022496375816559812,0.8711804391004863,NO
Eif1ad,-0.08534458730697081,0.4112107553048869,NO
Eif1ax,0.010646729339300207,0.9240989944669018,NO
Eif1b,0.1956753217185405,0.3617189053487083,NO
Eif2a,-0.11949338577942,0.06877200645897748,NO
Eif2ak1,-0.05189621164766101,0.6440754260721596,NO
Eif2ak2,-0.06359305386554169,0.7076289571315302,NO
Eif2ak3,0.11526982821659888,0.41612807182236783,NO
Eif2ak4,0.09308187049520583,0.5066622917363103,NO
Eif2b1,-0.04242260449502339,0.7280211840412136,NO
Eif2b2,0.10423941475868327,0.2764925351715488,NO
Eif2b3,-0.07606342308003392,0.543743940608356,NO
Eif2b4,-0.04682190572695118,0.6764967998550131,NO
Eif2b5,0.0029135028752681163,0.9807588357646795,NO
Eif2d,0.060690124626977295,0.6321206617809803,NO
Eif2s1,0.022798492534683724,0.8188470214856929,NO
Eif2s2,0.0918883955182103,0.2634522371213278,NO
Eif2s3x,-0.08720201278097425,0.8547131443661932,NO
Eif2s3y,-0.21835577390054714,0.9724155119007698,NO
Eif3a,-0.005370016536008692,0.9593804226771742,NO
Eif3b,0.07702958593161763,0.16220735042779802,NO
Eif3c,0.1413680293578349,2.1151181462156685e-4,UP
Eif3d,0.06678966706963223,0.3379073897633144,NO
Eif3e,-0.054526784256462194,0.542369974747186,NO
Eif3f,-0.03162020154131494,0.7568929760406439,NO
Eif3g,0.07505278480135712,0.2897820922541839,NO
Eif3h,0.022715891555229482,0.7983973307675126,NO
Eif3i,-0.056737083678626586,0.48633899139671044,NO
Eif3j1,-0.020275763225067068,0.8781128701629569,NO
Eif3j2,-0.09627017354973595,0.9107731122464944,NO
Eif3k,-0.0019971370732943844,0.986632101226275,NO
Eif3l,-0.027991932212372506,0.6851940723846045,NO
Eif3m,-0.1339118186245535,0.03851541005357519,DOWN
Eif4a1,0.019834283425705406,0.7616897405698975,NO
Eif4a2,-0.4286361296413863,9.629068138601907e-9,DOWN
Eif4a3,0.08318793464998556,0.18386700647475349,NO
Eif4a-ps4,-0.06791238943466699,0.8958889600147606,NO
Eif4b,-0.09790448378433862,0.08268172656789928,NO
Eif4e,0.0023948363198619564,0.9868874516588348,NO
Eif4e2,0.1609860624054044,0.003993318206516276,UP
Eif4e3,0.5779515244996544,3.641788400405972e-5,UP
Eif4ebp1,0.17166520699541524,0.06227252337580882,NO
Eif4ebp2,0.04609556735512354,0.553161643853333,NO
Eif4enif1,-0.020600950119016203,0.8216010223227709,NO
Eif4g1,-0.007772482554137325,0.943637805334548,NO
Eif4g2,0.05235858584668041,0.3784267900943177,NO
Eif4g3,-0.0349596809052585,0.7333098260103651,NO
Eif4h,0.11647593541333286,0.04787908797066408,UP
Eif5,0.00873840941548175,0.9401681190982962,NO
Eif5a,0.05005265978598334,0.604386681582884,NO
Eif5a2,0.25417919354064145,0.06544642249479,NO
Eif5b,0.050557182937458874,0.6137348831845633,NO
Eif6,0.17073550466943327,0.01564863867542253,UP
Eipr1,0.09762943927782478,0.26312666597853324,NO
Elac1,-0.018051792596439225,0.9284427373454962,NO
Elac2,-0.12072365264749402,0.17506881399156832,NO
Elapor2,0.15372027540488342,0.7520075190768566,NO
Elavl1,0.10175161240844974,0.07253241255577723,NO
Elf1,0.06948666273618807,0.3521941902863246,NO
Elf2,0.04684159437172045,0.6043392283392509,NO
Elf3,0.22560752154973754,0.09104468347141895,NO
Elf4,-0.028300117556261495,0.8731816968893987,NO
Elfn1,-0.14420619424559372,0.8513056774217906,NO
Elk1,0.023585595477058133,0.8773573555138499,NO
Elk3,0.2302006106581036,0.019367031644768922,UP
Elk4,-0.05341304221886306,0.6664283780315001,NO
Ell,-0.16268472108701706,0.29008602844576875,NO
Ell2,-0.3508190122119517,2.1079312681612054e-4,DOWN
Elmo2,0.11931934127536403,0.2897614773773077,NO
Elmo3,-0.13805892154443822,0.15252382807642875,NO
Elmod1,-0.31312009086794257,0.38628692814344223,NO
Elmod2,-0.06679440306365572,0.6294907345343835,NO
Elmod3,-0.2717747730293256,0.07435959316936315,NO
Eloa,-0.057635389778789854,0.5952320410645052,NO
Elob,0.14347828942441443,0.23452260601874889,NO
Eloc,0.025319666843002783,0.865615457960041,NO
Elof1,0.10956298558820468,0.2600150273733123,NO
Elovl1,-0.1356494123806382,0.38054929815610145,NO
Elovl4,-0.47412842175540965,0.07599171045816787,NO
Elovl5,0.09917493098248246,0.4487898184773763,NO
Elovl6,-0.07455392139630777,0.8481702794368451,NO
Elovl7,-0.32016466050995707,0.028458232166027327,DOWN
Elp1,-0.05790586668640101,0.6147853979486075,NO
Elp2,-0.056489756613693626,0.5578529068702728,NO
Elp3,-0.048035641453327074,0.70454785455026,NO
Elp4,-0.05757438198339029,0.8082982958559359,NO
Elp5,0.1316165026010289,0.20806249380362832,NO
Elp6,-0.009744603661627554,0.9756812451706652,NO
Emb,0.07745017535141482,0.5651372080937682,NO
Emc1,-0.08840742120674427,0.492426824889096,NO
Emc10,0.039875433477401814,0.7744043437277888,NO
Emc2,-0.09500208245763919,0.32591059987048615,NO
Emc3,-0.030377171614691112,0.7790765687844905,NO
Emc4,0.003519244198649817,0.9779145473748407,NO
Emc6,-0.06433623900791012,0.6703794806614508,NO
Emc7,-0.12030235596807305,0.3095150594109999,NO
Emc8,0.13452725064203658,0.24250210941245065,NO
Emc9,-0.3018339827219569,0.38533870998987796,NO
Emd,0.17220034532515546,0.026638447347215252,UP
Eme1,0.39940061496044194,0.33879195772682197,NO
Eme2,-0.0658617408692703,0.7807340477567073,NO
Emg1,0.06704495164440835,0.5411047791733726,NO
Emid1,0.43383584165198413,0.5562414658672956,NO
Eml1,-0.0035852394141528254,0.9964349126960806,NO
Eml2,0.036548893713325495,0.723752244016448,NO
Eml3,-0.2024038533661627,0.009237845718812848,DOWN
Eml4,0.017151032987985454,0.9195871473635693,NO
Eml5,-0.2718780294987578,0.24578270745665987,NO
Eml6,-0.05002995465055043,0.902410032363478,NO
Emp1,0.08408966486778473,0.5899590435551297,NO
Emp2,0.03209925507321524,0.7229050080183723,NO
Emp3,-0.06963283426622048,0.868197161735812,NO
Emsy,0.037428629162537905,0.8145432470729003,NO
Enah,-0.18754043930990547,0.028697174953285044,DOWN
Enc1,0.4164656702490929,1.0951181753091618e-4,UP
Endod1,0.24395591679226164,0.0019059139305590517,UP
Endog,0.1043178434314285,0.7362153146936455,NO
Endou,-0.260354001515831,0.041691014376992915,DOWN
Endov,-0.17293505507716617,0.20047229214127898,NO
Eng,0.4448498734889251,0.39713459197132117,NO
Engase,-0.6903245352159013,0.08289431396549843,NO
Enho,-0.47038454550214626,0.5994646642411406,NO
Enkd1,0.07438956584487331,0.7997056321136494,NO
Eno1,0.10479630646104372,0.11398803443453281,NO
Eno1b,-0.3789658830744406,0.6283754214632633,NO
Eno3,-0.10007485838454412,0.812633432703414,NO
Enoph1,0.07829108162780173,0.5266116237526712,NO
Enox1,0.10324492208274447,0.8467341658977302,NO
Enox2,-0.0966043105718338,0.5520784854965769,NO
Enpp2,0.16062235008066625,0.6117597894122,NO
Enpp5,-0.2218175594482677,0.4895606333760377,NO
Ensa,-0.10805659660805698,0.1723055990151794,NO
ENSMUSG00000119959,-0.07269799702037308,0.9002402208987287,NO
ENSMUSG00000119960,0.6744047883356928,0.37712411584928707,NO
ENSMUSG00000119968,0.1765344771135609,0.8283774682835665,NO
ENSMUSG00000119977,-0.11639935695823142,0.7519203389526925,NO
ENSMUSG00000119984,-0.6897522054976872,0.3349107538534889,NO
ENSMUSG00000119994,-0.4355592411110089,0.3335147833136835,NO
ENSMUSG00000119996,-0.5177314767265433,0.09258997883724632,NO
ENSMUSG00000120006,-0.4430523818849336,0.47754235670330597,NO
ENSMUSG00000120012,-0.38215095692483647,0.6024136067113599,NO
ENSMUSG00000120013,-0.010563386638568007,0.9858221377295828,NO
ENSMUSG00000120022,-0.4685645421634334,0.26334166110730617,NO
ENSMUSG00000120025,-0.04323638662696272,0.9589917583545264,NO
ENSMUSG00000120026,0.014793545242177276,0.9875801598999272,NO
ENSMUSG00000120036,-0.40564068489839045,0.439249481539591,NO
ENSMUSG00000120081,0.023814057458617834,0.9399979271515846,NO
ENSMUSG00000120113,0.01907340210617812,0.9582258753564673,NO
ENSMUSG00000120133,0.15919132378914233,0.6449040717212358,NO
ENSMUSG00000120144,0.06083175024884848,0.5820675571374727,NO
ENSMUSG00000120162,-0.40465633857019706,0.23458442886543876,NO
ENSMUSG00000120166,-0.15276101221988295,0.3448567014265344,NO
ENSMUSG00000120169,0.3411441899026868,0.5112772921308021,NO
ENSMUSG00000120175,-0.18268835150142096,0.7997056321136494,NO
ENSMUSG00000120180,-0.5262281219489627,0.4691464814251225,NO
ENSMUSG00000120183,-0.27871470100563056,0.4685803482709184,NO
ENSMUSG00000120187,-0.3135766482578091,0.6794133028798187,NO
ENSMUSG00000120191,0.08339630573585137,0.8766337975399299,NO
ENSMUSG00000120219,0.3172410983579291,0.5837324172897228,NO
ENSMUSG00000120224,0.043467807638989275,0.8994004101321135,NO
ENSMUSG00000120229,0.2909270083249881,0.7591088262860758,NO
ENSMUSG00000120231,0.15475132053304086,0.7917886568282471,NO
ENSMUSG00000120241,-0.17211349650825175,0.2601553049345393,NO
ENSMUSG00000120250,0.1808191501738133,0.7901934494100064,NO
ENSMUSG00000120261,-0.23449132120067132,0.43849094048943793,NO
ENSMUSG00000120276,0.4599024108157305,0.4498768836453113,NO
ENSMUSG00000120290,0.20341624833310623,0.652903136357521,NO
ENSMUSG00000120298,0.19957565607918257,0.738885214668824,NO
ENSMUSG00000120308,0.09334297032265208,0.8958889600147606,NO
ENSMUSG00000120315,-0.035151993633794225,0.9706244098248928,NO
ENSMUSG00000120330,0.20896817526453576,0.8188470214856929,NO
ENSMUSG00000120362,0.6883637488438294,0.09281152367488843,NO
ENSMUSG00000120367,0.08464188081338297,0.8564362008948563,NO
ENSMUSG00000120369,-0.40450323017491774,0.06343846714695554,NO
ENSMUSG00000120382,0.0892690560862162,0.9337138028034816,NO
ENSMUSG00000120390,-0.07614953793814164,0.8884544354684089,NO
ENSMUSG00000120442,-0.2524576574198064,0.6900950678071257,NO
ENSMUSG00000120478,0.08639563435333567,0.9244017812830044,NO
ENSMUSG00000120484,-0.6681995397497258,0.34030853629650687,NO
ENSMUSG00000120495,0.15286004555812002,0.8568447488919645,NO
ENSMUSG00000120507,-0.30602135997543983,0.3895181425986064,NO
ENSMUSG00000120539,0.33051911695643127,0.35487761556617764,NO
ENSMUSG00000120597,-0.40700535824515405,0.30228333551561404,NO
ENSMUSG00000120604,0.15205901557974827,0.7674083222802408,NO
ENSMUSG00000120636,-0.11912049146702766,0.8947240746552233,NO
ENSMUSG00000120655,0.5884647678281953,0.2759270695828647,NO
ENSMUSG00000120675,-0.11618476464814066,0.883078658578895,NO
ENSMUSG00000120681,-0.10290480807969167,0.8960232836535575,NO
ENSMUSG00000120717,-0.14973818151508583,0.7652577559767615,NO
ENSMUSG00000120718,0.22107647749050524,0.39993277826879037,NO
ENSMUSG00000120732,0.42297290960291434,2.462667396450238e-4,UP
ENSMUSG00000120764,0.14383456697754798,0.8511916977749032,NO
ENSMUSG00000120769,0.004786048527256618,0.9964284522527349,NO
ENSMUSG00000120777,-0.5010560867466453,0.6982205889760117,NO
ENSMUSG00000120789,0.010023102784817708,0.9722428361770037,NO
ENSMUSG00000120796,0.4028317736012937,0.11471894705785189,NO
ENSMUSG00000120807,0.10740706615602778,0.9075029382161945,NO
ENSMUSG00000120814,0.13170944953325547,0.9046074197401224,NO
ENSMUSG00000120826,-0.3610714991960854,0.47498092576163997,NO
ENSMUSG00000120837,-0.501780070815707,0.5091850707610874,NO
ENSMUSG00000120849,-0.05336297281172263,0.9135811627025836,NO
ENSMUSG00000120863,-0.019582119318232716,0.9367903257723326,NO
ENSMUSG00000120868,-0.43472200643936054,0.301622777911297,NO
ENSMUSG00000120873,-0.11604913606038571,0.8519503494344504,NO
ENSMUSG00000120885,0.13424193687261887,0.8423038241915456,NO
ENSMUSG00000120896,0.668433511674849,0.29940441954902425,NO
ENSMUSG00000120920,0.28574863990498356,0.6565752046189915,NO
ENSMUSG00000120945,0.19537011992300957,0.7143570940558268,NO
ENSMUSG00000120949,0.21317097517603348,0.7591088262860758,NO
ENSMUSG00000120950,-0.6852922937939593,0.255343079115934,NO
ENSMUSG00000120971,0.2897920328135667,0.6152233739067751,NO
ENSMUSG00000120982,0.10723612718449538,0.8582769009526682,NO
ENSMUSG00000120984,0.45546998290284935,0.18257940561390476,NO
ENSMUSG00000120986,0.2336234147671599,0.7072257297643986,NO
ENSMUSG00000120992,0.5634809370759982,0.07040822171827006,NO
ENSMUSG00000120994,-0.07288895503233773,0.9311120252110288,NO
ENSMUSG00000120997,-0.5292980956636588,0.45450938966297216,NO
ENSMUSG00000120999,0.32193574625524485,0.3614211557207878,NO
ENSMUSG00000121018,0.14882450727453095,0.8458329811745724,NO
ENSMUSG00000121028,-0.12571636724083382,0.8438068835770688,NO
ENSMUSG00000121033,0.44990092359948475,0.5507039194703901,NO
ENSMUSG00000121042,-0.7953715155780685,0.46356708491008497,NO
ENSMUSG00000121053,-0.2607479920692343,0.535408097239975,NO
ENSMUSG00000121057,0.8827129609650507,0.06800197483280174,NO
ENSMUSG00000121066,0.1267644088874613,0.6605662628984788,NO
ENSMUSG00000121068,0.09933119053938771,0.8833836387136103,NO
ENSMUSG00000121069,0.1062718861477838,0.875023137108386,NO
ENSMUSG00000121075,0.3854162217687626,0.3689363529608248,NO
ENSMUSG00000121081,0.3355044531831112,0.6557436960404146,NO
ENSMUSG00000121082,-0.5390986305786216,0.4437275845072354,NO
ENSMUSG00000121083,-0.07250888772051065,0.9197176561678451,NO
ENSMUSG00000121084,-0.15175906259660868,0.46475815063038006,NO
ENSMUSG00000121093,0.2655269227064982,0.26626845640690155,NO
ENSMUSG00000121095,0.07095056445907294,0.9292169638024013,NO
ENSMUSG00000121096,0.14742931355463,0.41981271069229004,NO
ENSMUSG00000121097,0.14991096976154286,0.7534717748285295,NO
ENSMUSG00000121132,0.07803053678798051,0.9075029382161945,NO
ENSMUSG00000121133,0.2463896331563371,0.721153892230405,NO
ENSMUSG00000121137,-0.3798565821012046,0.570133687097926,NO
ENSMUSG00000121141,0.22616925120167736,0.0013896854557864935,UP
ENSMUSG00000121149,-0.027797984497688517,0.9699916660578481,NO
ENSMUSG00000121151,-0.1348319888701726,0.8258606337307052,NO
ENSMUSG00000121168,0.023559588644166532,0.9850900879514182,NO
ENSMUSG00000121184,-0.5930874328165971,0.17358490515392228,NO
ENSMUSG00000121192,0.24933282910544857,0.5277671160002692,NO
ENSMUSG00000121195,-0.2856353992434081,0.7000789345594071,NO
ENSMUSG00000121198,0.2634239518367325,0.7306778350376101,NO
ENSMUSG00000121225,-0.0923848696611464,0.7757316247822678,NO
ENSMUSG00000121230,0.14992577937181306,0.8513056774217906,NO
ENSMUSG00000121238,-0.027960751830826094,0.9324468574957157,NO
ENSMUSG00000121247,-0.02065244139129563,0.9649438864623923,NO
ENSMUSG00000121256,-0.20722922580665618,0.7577451485131463,NO
ENSMUSG00000121264,0.5882695113692225,0.366524160736832,NO
ENSMUSG00000121280,-0.2264970855127908,0.7044058664936025,NO
ENSMUSG00000121307,0.7520642141149579,0.27891150458981473,NO
ENSMUSG00000121374,0.5105705486833163,0.4123618689003414,NO
ENSMUSG00000121382,0.8490715059380365,0.15896497493881695,NO
ENSMUSG00000121395,-0.2610806439943957,0.3841947253140812,NO
ENSMUSG00000121477,0.22583587018125711,0.2714690814443724,NO
ENSMUSG00000121482,0.07441391705287367,0.7978820400670902,NO
ENSMUSG00000121485,-0.028796773758540298,0.8892987299432847,NO
ENSMUSG00000121500,-0.6650541974821693,0.21761132906342454,NO
ENSMUSG00000121513,-0.061492777351216985,0.70454785455026,NO
Entpd2,-0.2199447524069495,0.56174040297158,NO
Entpd5,0.12187253499725909,0.5144778501950885,NO
Entpd6,-0.1898523127516799,0.19981675552058276,NO
Entpd7,0.1542654032338716,0.4866109751509819,NO
Entr1,-0.004200930412269343,0.9722428361770037,NO
Ents15,0.024681197352506876,0.8716951970860757,NO
Eny2,-0.036476615038657234,0.8550218571517227,NO
Eogt,0.16407352513167092,0.0826457553207355,NO
Eola1,0.1116859020488762,0.5214505009072835,NO
Ep300,0.024197133322794964,0.840635719022186,NO
Ep400,0.07479652446640687,0.36222335400978667,NO
Epas1,-0.25445841108161876,0.332249118210313,NO
Epb41,-0.11188916760861652,0.208301977753011,NO
Epb41l1,-0.09493169488565047,0.7067914489870905,NO
Epb41l2,0.759653656426339,6.966690332973258e-7,UP
Epb41l3,0.17386987971108672,0.2734542495126392,NO
Epb41l4a,0.31567419235667016,7.287634763935412e-5,UP
